null
2
64	0.0322635	0.164432	-0.985861	0.970533	0.230511	0.070209	0.238796	-0.959076	-0.15215	115.634	-44.3197	887.32
65	0.123748	0.385062	-0.914557	0.55872	-0.788704	-0.256473	-0.820072	-0.479243	-0.312742	102.26	-98.2395	1019.32
65	0.0449478	0.1944	-0.979892	0.976264	0.199479	0.0843559	0.211867	-0.960425	-0.180819	132.19	-36.0982	886.116
66	0.18313	0.393267	-0.901002	0.496542	-0.828006	-0.260483	-0.848475	-0.399683	-0.346906	112.284	-82.614	1016.47
66	0.076625	0.252188	-0.96464	0.985032	0.130674	0.112407	0.154401	-0.958815	-0.238401	151.82	-20.9046	885.598
67	0.245917	0.391312	-0.886792	0.431755	-0.863334	-0.26123	-0.86782	-0.318636	-0.38126	116.266	-67.0127	1015.23
67	0.105102	0.276253	-0.955321	0.989885	0.0629962	0.127121	0.0952992	-0.959018	-0.266837	160.602	-5.38202	885.866
68	0.327403	0.399327	-0.856356	0.407365	-0.877407	-0.253399	-0.852561	-0.265886	-0.449937	119.526	-52.3639	1012.83
68	0.137445	0.297395	-0.944809	0.989839	-0.00615114	0.14206	0.0364362	-0.954735	-0.295219	168.669	9.08791	885.126
69	0.412193	0.390178	-0.823321	0.380553	-0.894788	-0.233524	-0.827814	-0.21706	-0.517309	123.685	-45.1992	1008.37
69	0.173414	0.315103	-0.93308	0.984609	-0.076398	0.157191	-0.0217539	-0.945978	-0.323501	177.636	15.9703	882.485
70	0.477739	0.349418	-0.806023	0.344379	-0.918551	-0.194082	-0.808188	-0.184857	-0.55916	125.208	-30.3566	1002.06
70	0.217069	0.363279	-0.90604	0.975369	-0.117995	0.186368	-0.0392047	-0.924178	-0.379944	188.687	29.4948	880.041
71	0.518555	0.330956	-0.788396	0.326615	-0.928802	-0.17507	-0.790204	-0.166718	-0.589731	125.503	-15.9915	998.991
71	0.247014	0.381591	-0.890715	0.967067	-0.155281	0.201664	-0.0613583	-0.911195	-0.407381	193.688	43.2824	879.252
72	0.596175	0.28125	-0.75198	0.250833	-0.954996	-0.158319	-0.762665	-0.0942354	-0.639892	122.593	-2.21205	995.728
72	0.29282	0.387532	-0.874114	0.949233	-0.227724	0.217024	-0.114953	-0.893287	-0.43454	195.452	56.3722	878.426
73	0.632185	0.250293	-0.733277	0.2283	-0.964545	-0.132406	-0.74042	-0.0837021	-0.666913	118.321	3.83274	989.36
73	0.360755	0.410943	-0.837246	0.919655	-0.306127	0.246008	-0.155209	-0.858727	-0.488363	200.345	60.3323	877.2
74	0.67811	0.172407	-0.714452	0.14095	-0.984559	-0.103808	-0.721318	-0.0303089	-0.691941	114.721	9.48701	985.743
74	0.416234	0.440098	-0.795653	0.89535	-0.350846	0.274327	-0.158421	-0.826572	-0.540076	205.584	63.5359	879.335
75	0.706239	0.132007	-0.695558	0.113631	-0.990861	-0.0726753	-0.698795	-0.0277106	-0.714785	106.429	20.9038	975.454
75	0.489693	0.445613	-0.74942	0.851689	-0.428448	0.301759	-0.18662	-0.786041	-0.589332	205.744	72.1375	875.396
76	0.748193	0.0905294	-0.657276	0.085234	-0.995554	-0.040098	-0.657984	-0.0260213	-0.752582	95.2943	25.6623	964.19
76	0.547001	0.461139	-0.698671	0.817742	-0.472929	0.328079	-0.179132	-0.750792	-0.635786	202.611	73.7204	871.058
77	0.78596	-0.00682796	-0.61824	0.0184946	-0.999232	0.0345477	-0.618001	-0.0385872	-0.78523	88.8401	30.7972	956.229
77	0.603629	0.470588	-0.643567	0.779639	-0.517216	0.353059	-0.166718	-0.714867	-0.679095	203.649	75.3269	870.578
78	0.813359	-0.0598183	-0.578678	-0.0193963	-0.996935	0.0757915	-0.581438	-0.0504215	-0.812027	75.3174	39.0672	952.102
78	0.65882	0.473855	-0.584309	0.737326	-0.560909	0.376471	-0.149352	-0.678853	-0.718924	197.047	79.7266	874.458
79	0.821313	-0.114327	-0.558904	-0.0295618	-0.986926	0.15844	-0.569711	-0.113607	-0.813955	67.3384	45.4198	947.763
79	0.6948	0.459686	-0.55312	0.703242	-0.595358	0.388586	-0.150676	-0.658967	-0.736925	192.304	84.1189	874.373
80	0.836847	-0.172584	-0.519521	-0.0467347	-0.968064	0.246309	-0.545438	-0.181843	-0.818187	51.1099	48.0196	938.827
80	0.746832	0.413497	-0.520829	0.641479	-0.654444	0.400259	-0.175348	-0.633027	-0.754009	179.159	84.65	869.822
81	0.834986	-0.229845	-0.499969	-0.0602644	-0.941319	0.332095	-0.546961	-0.247164	-0.79984	32.8873	52.0299	924.634
81	0.795088	0.360849	-0.487465	0.573686	-0.708236	0.411444	-0.196771	-0.606786	-0.770125	163.859	86.4855	860.141
82	0.81742	-0.345037	-0.461274	-0.168305	-0.908877	0.381595	-0.550906	-0.234289	-0.801006	14.7386	54.8232	915.153
82	0.838744	0.302067	-0.45306	0.500274	-0.756016	0.422096	-0.215019	-0.580685	-0.785221	148.461	87.0004	855.295
83	0.781615	-0.458528	-0.422883	-0.242094	-0.847812	0.471811	-0.574864	-0.266398	-0.773669	5.7514	55.6017	899.926
83	0.866641	0.27295	-0.41765	0.453725	-0.779333	0.432173	-0.207527	-0.564037	-0.799246	142.043	85.3996	844.818
84	0.727994	-0.567311	-0.384946	-0.336105	-0.784709	0.520831	-0.597543	-0.24978	-0.76194	-13.4364	55.7566	889.986
84	0.915562	0.207848	-0.344303	0.354887	-0.820302	0.448508	-0.189211	-0.532826	-0.8248	127.392	80.4285	844.615
85	0.652444	-0.663406	-0.366346	-0.376868	-0.703425	0.60263	-0.657486	-0.255118	-0.708962	-33.4325	54.8832	884.616
85	0.942489	0.133392	-0.306464	0.268519	-0.848174	0.456616	-0.199026	-0.512647	-0.835213	109.35	76.9348	844.281
86	0.563577	-0.749078	-0.348227	-0.399108	-0.615998	0.67916	-0.723252	-0.243779	-0.646126	-53.2617	53.792	879.119
86	0.968734	0.096127	-0.228722	0.196151	-0.861238	0.468822	-0.151918	-0.499028	-0.853166	92.762	70.3144	849.051
87	0.465866	-0.827693	-0.312879	-0.408168	-0.51474	0.75395	-0.785091	-0.223532	-0.577638	-72.2523	50.1992	874.257
87	0.981882	0.01451	-0.188935	0.104253	-0.873963	0.47468	-0.158234	-0.485777	-0.859641	75.0462	63.8984	849.448
88	0.414594	-0.866379	-0.278386	-0.410109	-0.450975	0.792737	-0.812356	-0.214496	-0.542281	-81.3246	45.2812	869.359
88	0.993788	-0.0274938	-0.107837	0.0281076	-0.875576	0.482262	-0.107679	-0.482298	-0.869364	67.8007	53.1278	855.214
89	0.359507	-0.900449	-0.244839	-0.358224	-0.375453	0.854816	-0.861644	-0.219605	-0.457541	-90.0766	39.495	851.975
89	0.993273	-0.112987	-0.025368	-0.0864662	-0.869365	0.486548	-0.0770278	-0.481081	-0.873286	59.8752	41.347	848.651
90	0.238584	-0.947628	-0.212319	-0.363235	-0.289843	0.885466	-0.900632	-0.134136	-0.413364	-106.792	35.5059	834.379
90	0.985571	-0.155449	-0.0669783	-0.103667	-0.867155	0.487129	-0.133804	-0.473157	-0.870758	42.8715	40.411	825.612
91	0.110703	-0.974207	-0.196634	-0.297677	-0.221269	0.92867	-0.948227	-0.0442736	-0.314494	-122.263	31.505	817.564
91	0.964739	-0.239677	-0.108785	-0.15853	-0.859037	0.486749	-0.210113	-0.45234	-0.866742	26.8466	39.4951	803.336
92	-0.0202709	-0.98317	-0.181567	-0.217388	-0.172925	0.960645	-0.975875	0.0589437	-0.210224	-136.234	26.2666	806.615
92	0.927959	-0.3192	-0.192362	-0.194056	-0.854512	0.481822	-0.318173	-0.409782	-0.854895	10.9647	40.4338	781.478
93	-0.0862861	-0.982152	-0.16713	-0.11748	-0.156555	0.980657	-0.98932	0.104252	-0.101875	-148.532	21.2687	788.65
93	0.90448	-0.356615	-0.23397	-0.21214	-0.852035	0.478573	-0.370017	-0.383225	-0.846301	-2.69507	38.5439	758.1
94	-0.217946	-0.965939	-0.139504	-0.0216862	-0.138112	0.990179	-0.97572	0.218831	0.00915345	-153.768	14.951	777.65
94	0.859333	-0.430903	-0.275444	-0.268402	-0.83845	0.474302	-0.435324	-0.333654	-0.836163	-9.57057	35.3361	741.713
95	-0.282886	-0.950798	-0.126328	0.0816688	-0.155107	0.984516	-0.95567	0.268188	0.121528	-162.287	8.16863	771.654
95	0.81522	-0.455757	-0.357354	-0.269928	-0.844915	0.461798	-0.512402	-0.280008	-0.811813	-22.1919	34.6725	725.062
96	-0.346799	-0.931009	-0.113812	0.12869	-0.167426	0.977449	-0.929069	0.324332	0.177875	-166.149	0.97678	760.685
96	0.764351	-0.474011	-0.437128	-0.273766	-0.852358	0.445576	-0.583797	-0.220905	-0.781269	-31.2391	33.4607	703.728
97	-0.469577	-0.876984	-0.101961	0.210418	-0.223322	0.951762	-0.857451	0.425472	0.2894	-170.471	-13.1188	743.818
97	0.707538	-0.484869	-0.514094	-0.280298	-0.860364	0.425684	-0.648709	-0.157088	-0.744648	-41.8105	25.1521	676.87
98	-0.528342	-0.844164	-0.0907808	0.294627	-0.28257	0.912879	-0.796272	0.455566	0.398007	-172.6	-26.7858	732.959
98	0.622592	-0.51684	-0.587584	-0.329508	-0.854195	0.402212	-0.709791	-0.0568001	-0.702118	-51.2258	17.025	656.481
99	-0.638607	-0.766365	-0.069764	0.30776	-0.337438	0.889618	-0.705312	0.546645	0.451346	-172.512	-34.8464	728.016
99	0.553064	-0.553307	-0.622873	-0.394233	-0.83243	0.38941	-0.733962	0.0301887	-0.678519	-55.1633	11.6599	646.982
100	-0.68954	-0.721763	-0.0599328	0.328686	-0.385601	0.862135	-0.645368	0.574778	0.503121	-171.132	-42.098	723.102
100	0.507389	-0.557418	-0.657146	-0.420686	-0.825781	0.375645	-0.75205	0.0858544	-0.653491	-58.0676	7.0262	637.643
101	-0.781711	-0.62225	-0.0416352	0.349162	-0.492003	0.797508	-0.516734	0.608883	0.60187	-169.851	-49.4837	717.441
101	0.441096	-0.532951	-0.722079	-0.437991	-0.830094	0.345119	-0.783325	0.164033	-0.599579	-66.0792	4.54911	623.569
102	-0.859199	-0.510565	-0.033174	0.309726	-0.570637	0.760555	-0.407243	0.643193	0.648426	-164.214	-65.3044	707.045
102	0.35048	-0.516116	-0.781529	-0.497587	-0.809559	0.311483	-0.793455	0.27971	-0.540547	-70.6336	-6.77459	605.473
103	-0.92083	-0.389137	-0.0254025	0.252947	-0.645596	0.720571	-0.296801	0.657098	0.692915	-160.874	-73.6222	691.382
103	0.264373	-0.482753	-0.834899	-0.559437	-0.781931	0.274979	-0.785581	0.394377	-0.476791	-78.3139	-11.0554	582.896
104	-0.965375	-0.26022	-0.0183241	0.19044	-0.751023	0.632216	-0.178277	0.606837	0.774575	-156.556	-89.3197	686.642
